ag_gspphot_lower,ag_gspphot_upper,astrometric_chi2_al,astrometric_excess_noise,astrometric_excess_noise_sig,astrometric_gof_al,astrometric_matched_transits,astrometric_n_bad_obs_al,astrometric_n_good_obs_al,astrometric_n_obs_ac,astrometric_n_obs_al,astrometric_params_solved,astrometric_primary_flag,astrometric_sigma5d_max,azero_gspphot_lower,azero_gspphot_upper,b,classprob_dsc_combmod_galaxy,classprob_dsc_combmod_quasar,classprob_dsc_combmod_star,dec_error,dec_parallax_corr,dec_pmdec_corr,dec_pmra_corr,dec_pseudocolour_corr,distance_gspphot_lower,distance_gspphot_upper,duplicated_source,ebpminrp_gspphot_lower,ebpminrp_gspphot_upper,ecl_lat,ecl_lon,grvs_mag,grvs_mag_error,grvs_mag_nb_transits,has_epoch_rv,in_andromeda_survey,in_galaxy_candidates,in_qso_candidates,ipd_frac_multi_peak,ipd_frac_odd_win,ipd_gof_harmonic_amplitude,ipd_gof_harmonic_phase,l,libname_gspphot,logg_gspphot_lower,logg_gspphot_upper,matched_transits,matched_transits_removed,mh_gspphot_lower,mh_gspphot_upper,new_matched_transits,nu_eff_used_in_astrometry,parallax_over_error,parallax_pmdec_corr,parallax_pmra_corr,parallax_pseudocolour_corr,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_flux_over_error,phot_bp_n_blended_transits,phot_bp_n_contaminated_transits,phot_bp_n_obs,phot_bp_rp_excess_factor,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_flux_over_error,phot_g_n_obs,phot_proc_mode,phot_rp_mean_flux,phot_rp_mean_flux_error,phot_rp_mean_flux_over_error,phot_rp_n_blended_transits,phot_rp_n_contaminated_transits,phot_rp_n_obs,pm,pmdec_pseudocolour_corr,pmra_pmdec_corr,pmra_pseudocolour_corr,pseudocolour,pseudocolour_error,ra_dec_corr,ra_error,random_index,ra_parallax_corr,ra_pmdec_corr,ra_pmra_corr,ra_pseudocolour_corr,ref_epoch,rv_amplitude_robust,rv_atm_param_origin,rv_chisq_pvalue,rv_expected_sig_to_noise,rv_method_used,rv_nb_deblended_transits,rv_nb_transits,rv_renormalised_gof,rvs_spec_sig_to_noise,rv_template_fe_h,rv_template_logg,rv_template_teff,rv_time_duration,rv_visibility_periods_used,scan_direction_mean_k1,scan_direction_mean_k2,scan_direction_mean_k3,scan_direction_mean_k4,scan_direction_strength_k1,scan_direction_strength_k2,scan_direction_strength_k3,scan_direction_strength_k4,solution_id,source_id,teff_gspphot_lower,teff_gspphot_upper,vbroad,vbroad_error,vbroad_nb_transits,visibility_periods_used,designation,ra,dec,parallax,parallax_error,pmra,pmra_error,pmdec,pmdec_error,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,phot_variable_flag,bp_rp,bp_g,g_rp,radial_velocity,radial_velocity_error,ruwe,non_single_star,has_xp_continuous,has_xp_sampled,has_rvs,has_epoch_photometry,has_mcmc_gspphot,has_mcmc_msc,teff_gspphot,logg_gspphot,mh_gspphot,distance_gspphot,azero_gspphot,ag_gspphot,ebpminrp_gspphot
"0.6787","0.7001","256.37628","0","0","-1.6857831","35","1","300","0","301","31","false","0.043260686","0.8255","0.8507","-5.807400637236615","5.1106623e-13","1.02316586e-13","0.99997085","0.017062105","-0.42179692","-0.85037565","0.44203687","null","601.0701","641.649","false","0.3687","0.3803","-1.3258296079546945","84.08896730669596","12.644839","0.049418602","10","false","false","false","false","0","0","0.080061935","179.49467","184.58056158109693","MARCS","4.0796","4.1414","37","0","-0.4618","-0.4274","23","1.4934529","64.69422","0.39760655","0.10038895","null","31096.539408414465","24.09758","1290.4424","1","0","35","1.2310066","66203.9199791698","13.747536","4815.694","295","0","50400.92822697712","27.32693","1844.3685","0","0","35","1.8349482","null","-0.5589282","null","null","null","-0.595663","0.021932742","116939740","0.28568572","0.51568764","-0.3214583","null","2016","null","111","null","11.280506","2","4","14","null","null","-0.5","2","5750","917.07086","12","-20.770157","13.474715","-7.1671786","24.511364","0.3156363","0.6672425","0.31016868","0.27746776","1636148068921376800","3403817691532782208","5829.4985","5872.708","null","null","null","16","Gaia DR3 3403817691532782208","83.62536795276831","21.982745699900185","1.4747159784186963","0.022795174","1.0808243301923621","0.027264161","1.4828532633055556","0.016872706","13.635158","14.106762","12.991799","NOT_AVAILABLE","1.1149626","0.47160435","0.64335823","5.305081","7.0262847","0.9303032","0","true","true","false","false","true","true","5855.466","4.1108","-0.4431","621.4913","0.8411","0.6919","0.3759"
"null","null","56.845165","4.4954133","1.1628191","1.2229697","6","0","50","0","50","3","false","52.19778","null","null","-5.804189961303502","0.000012337249","0.00028381112","0.9991354","8.629888","null","null","null","null","null","null","false","null","null","-1.3262746746752165","84.09292480928258","null","null","null","false","false","false","false","0","0","0.033748146","31.263594","184.58292809557057","null","null","null","6","1","null","null","1","null","null","null","null","null","48.395741514949876","5.915638","8.1809845","1","0","5","1.9283836","71.88526082921398","1.4396518","49.932392","50","0","90.22661795462797","20.70431","4.357867","0","0","3","null","null","null","null","null","null","-0.58026177","3.767621","1241627906","null","null","null","null","2016","null","null","null","null","null","null","null","null","null","null","null","null","null","null","-92.61731","31.785862","-20.426645","37.03252","0.29083183","0.6523139","0.38049296","0.7266991","1636148068921376800","3403770760426941952","null","null","null","null","null","5","Gaia DR3 3403770760426941952","83.62965162407001","21.982475790605896","null","null","null","null","null","null","21.045767","21.126524","19.859558","NOT_AVAILABLE","1.2669659","0.08075714","1.1862087","null","null","null","0","false","false","false","false","false","false","null","null","null","null","null","null","null"
"null","null","144.27986","2.9464355","2.0187244","2.7380612","12","0","106","0","106","3","false","19.716194","null","null","-5.803988133966113","0.000010633309","0.0001368668","0.9995392","6.181558","null","null","null","null","null","null","false","null","null","-1.324637360837954","84.09221828812298","null","null","null","false","false","false","false","0","0","0.20803265","16.953865","184.58114725294865","null","null","null","12","0","null","null","9","null","null","null","null","null","70.8371184844115","31.0026","2.2848768","0","0","7","1.3776406","84.24003444653913","1.1634767","72.40371","104","0","45.21537182035517","15.162761","2.9820013","0","0","4","null","null","null","null","null","null","-0.94388735","7.2989426","1507383777","null","null","null","null","2016","null","null","null","null","null","null","null","null","null","null","null","null","null","null","3.1044064","17.354221","6.212526","16.115385","0.34534803","0.86323166","0.36329496","0.53999484","1636148068921376800","3403771138385181696","null","null","null","null","null","6","Gaia DR3 3403771138385181696","83.62881269792648","21.984080323514984","null","null","null","null","null","null","20.873571","20.71289","20.60968","NOT_AVAILABLE","0.10321045","-0.16068077","0.26389122","null","null","null","0","false","false","false","false","false","false","null","null","null","null","null","null","null"
"null","null","67.97721","5.656291","1.8463652","1.3073286","7","1","59","0","60","3","false","22.265213","null","null","-5.802991226204163","0.000014939485","0.00013808331","0.9992298","4.3888693","null","null","null","null","null","null","false","null","null","-1.3326250749691861","84.09794990354675","null","null","null","false","false","false","false","0","0","0.0652096","158.3654","184.59097738654233","null","null","null","7","0","null","null","2","null","null","null","null","null","19.16794646307017","6.951042","2.7575643","0","0","3","0.97575504","68.5087994288985","1.9215008","35.653797","59","1","47.67986043398348","8.124781","5.8684487","0","0","6","null","null","null","null","null","null","-0.7762396","4.933818","408462634","null","null","null","null","2016","null","null","null","null","null","null","null","null","null","null","null","null","null","null","3.2506526","27.336311","4.9737887","35.41226","0.3652263","0.76835144","0.20110485","0.5674038","1636148068921376800","3403770760426943616","null","null","null","null","null","7","Gaia DR3 3403770760426943616","83.63536603011747","21.976353260045254","null","null","null","null","null","null","21.098001","22.132103","20.552057","NOT_AVAILABLE","1.5800457","1.0341015","0.5459442","null","null","null","0","false","false","false","false","false","false","null","null","null","null","null","null","null"
"null","null","279.01645","0","0","-0.27681538","32","0","280","0","280","95","false","0.9954972","null","null","-5.798949267877309","1.2651045e-10","1.06637595e-10","0.9999975","0.45206","-0.57742333","-0.8377043","0.1674519","0.14210393","null","null","false","null","null","-1.3279668283132806","84.09993846988236","null","null","null","false","false","false","false","1","0","0.06700016","174.85193","184.58790977633404","null","null","null","33","0","null","null","21","null","-0.5587035","0.42011872","0.2801127","-0.33885223","74.0385862606559","8.664667","8.544886","1","0","29","1.1900457","257.0767892510825","0.9580718","268.32724","279","0","231.8945548863331","10.986132","21.107935","0","0","28","2.6492863","0.07653762","-0.37422353","-0.26341912","1.6612535","0.09083007","-0.61908805","0.52811545","500708358","0.45206723","0.50430256","-0.21629478","-0.15261747","2016","null","null","null","null","null","null","null","null","null","null","null","null","null","null","-13.944392","16.065874","-2.268399","23.625933","0.3600471","0.6906194","0.22254387","0.42568317","1636148068921376800","3403771138382651776","null","null","null","null","null","13","Gaia DR3 3403771138382651776","83.63728624927157","21.9810946485814","-0.33783778748827614","0.60468173","2.6235817107259845","0.66266716","-0.368152946582546","0.42426416","19.66221","20.664896","18.83467","NOT_AVAILABLE","1.8302269","1.0026855","0.82754135","null","null","0.9869869","0","false","false","false","false","false","false","null","null","null","null","null","null","null"
"null","null","310.68115","0","0","0.34018","34","0","295","0","295","95","false","0.64405054","null","null","-5.796877484098975","1.497902e-10","7.401475e-11","0.9999915","0.28285408","-0.57823396","-0.83932227","0.26934722","0.08149871","null","null","false","null","null","-1.3273680371288257","84.10198391803365","null","null","null","false","false","false","false","0","0","0.07137775","178.03583","184.5884102066861","null","null","null","36","0","null","null","23","null","0.23758782","0.4349899","0.23776172","-0.2853685","151.79175470372167","9.050273","16.772064","0","0","35","1.1599745","453.30419117396787","1.1335872","399.8847","293","0","374.02951246077464","9.020924","41.46244","0","0","34","1.7202921","0.1202267","-0.45986763","-0.18538526","1.4008267","0.056766596","-0.66704273","0.34359533","950822841","0.46293283","0.5456097","-0.21768537","-0.15142216","2016","null","null","null","null","null","null","null","null","null","null","null","null","null","null","-18.232553","15.868987","-5.748206","23.773827","0.3446319","0.689464","0.2502931","0.40064266","1636148068921376800","3403771138382651264","null","null","null","null","null","14","Gaia DR3 3403771138382651264","83.63946084304321","21.981783010511613","0.09392913642929801","0.3953449","-0.6313601454378726","0.41585004","-1.6002466107534639","0.26766223","19.046392","19.885422","18.31563","NOT_AVAILABLE","1.5697918","0.8390293","0.7307625","null","null","1.0130243","0","false","false","false","false","false","false","null","null","null","null","null","null","null"
"0.8714","0.8982","333.8943","0.20928943","0.42416507","0.5017108","37","1","311","0","312","95","false","0.52916276","1.1126","1.1464","-5.792136257632912","1.2173763e-9","6.5138644e-11","0.9999976","0.19273828","-0.43381032","-0.8955439","0.6566275","0.03287883","1205.0111","1220.0936","false","0.4831","0.4981","-1.3231579111997984","84.10503583721542","null","null","null","false","false","false","false","0","0","0.027139895","164.37573","184.58626496317086","MARCS","4.7775","4.7983","39","0","-3.5696","-3.3507","24","null","2.856175","0.3673422","0.031293724","-0.20337634","475.4788687565915","12.71296","37.40111","0","0","38","1.4686528","1037.645356739659","1.7477378","593.7077","301","0","1048.4619078330163","18.12179","57.856422","0","0","36","1.7539178","0.156437","-0.74748063","-0.1308075","1.3968729","0.033454843","-0.7417355","0.22013475","885113402","0.34188542","0.6754426","-0.53984505","-0.07792735","2016","null","null","null","null","null","null","null","null","null","null","null","null","null","null","-13.604465","14.563777","-3.0623302","23.73637","0.3570144","0.6860175","0.3241453","0.34160724","1636148068921376800","3403771138382648704","5126.4272","5156.371","null","null","null","15","Gaia DR3 3403771138382648704","83.64254791232962","21.986123504013364","0.5837467310919817","0.20438059","1.2980362911364756","0.31129506","-1.1795463410462852","0.19928312","18.147245","18.645714","17.196514","NOT_AVAILABLE","1.4491997","0.4984684","0.9507313","null","null","1.0192822","0","false","false","false","false","false","true","5139.7163","4.7915","-3.4936","1211.6904","1.1298","0.8851","0.4907"
"null","null","198.97995","0","0","-1.3622285","24","2","209","0","211","95","false","4.2667866","null","null","-5.7812999182926665","2.716514e-10","1.6777414e-10","0.9999957","1.4629482","-0.6495704","-0.9314488","0.7360053","0.059678037","null","null","false","null","null","-1.3469105444439444","84.13115584953857","null","null","null","false","false","false","false","0","0","0.043118935","173.46785","184.6200323656629","null","null","null","24","0","null","null","14","null","1.0305326","0.56864244","-0.2954362","-0.28739914","43.69468064390835","7.9198546","5.5171065","1","0","16","1.503419","106.40704485597432","0.83217597","127.866035","206","0","116.27970126491338","7.322873","15.878973","0","0","19","4.280898","0.056520622","-0.8141206","-0.06890245","1.0230628","0.20384535","-0.7310981","1.5525866","1041979478","0.40884316","0.6645775","-0.55268514","-0.2354477","2016","null","null","null","null","null","null","null","null","null","null","null","null","null","null","-20.998373","13.477427","-9.165825","18.631618","0.34479347","0.73113775","0.36432138","0.3288478","1636148068921376800","3403770794786673152","null","null","null","null","null","11","Gaia DR3 3403770794786673152","83.67180528890825","21.96354167792578","1.6479415449530128","1.5991163","2.912878075134342","2.5496862","-3.1370737204782713","1.4803946","20.619942","21.23747","19.584135","NOT_AVAILABLE","1.6533356","0.6175289","1.0358067","null","null","0.9315572","0","false","false","false","false","false","false","null","null","null","null","null","null","null"
"null","null","334.45477","0","0","0.49885702","36","3","313","0","316","31","false","0.89390767","null","null","-5.777795024246116","2.7278488e-10","2.7001723e-10","0.9999905","0.3925906","-0.5614804","-0.88797355","0.14954355","null","null","null","false","null","null","-1.350314517539109","84.13714966700786","null","null","null","false","false","false","false","0","0","0.032423206","2.4912908","184.62599637418649","null","null","null","38","1","null","null","27","1.417267","-1.3765779","0.4918176","0.18871103","null","127.70031078164538","6.4113646","19.917805","1","0","34","1.2602065","315.5024283810376","0.9986711","315.92224","311","0","269.897903736487","6.290164","42.90793","0","0","36","3.100208","null","-0.30442977","null","null","null","-0.5523454","0.4676962","492785746","0.40587214","0.48617572","-0.39364603","null","2016","null","null","null","null","null","null","null","null","null","null","null","null","null","null","-4.7626615","14.054829","3.2200606","19.975428","0.46068463","0.7263943","0.2869096","0.44080526","1636148068921376800","3403770824849665536","null","null","null","null","null","13","Gaia DR3 3403770824849665536","83.67842098062324","21.960403634085054","-0.669648480540483","0.48645887","-0.4031952502479582","0.59691614","-3.0738777045197136","0.36313298","19.43986","20.073063","18.669897","NOT_AVAILABLE","1.4031658","0.6332035","0.7699623","null","null","1.0190774","0","false","false","false","false","false","false","null","null","null","null","null","null","null"
"0.0402","0.2336","375.38846","0.27524474","0.6890838","1.3780876","38","1","329","0","330","31","false","0.60254925","0.0541","0.3114","-5.772543403993197","5.10293e-13","1.02117865e-13","0.99999326","0.21730936","-0.34648544","-0.92813057","0.57828337","null","685.7128","927.817","false","0.0215","0.1256","-1.3503212371546063","84.14320894801702","null","null","null","false","false","false","false","0","0","0.047956303","179.11148","184.62903088651805","PHOENIX","4.87","5.0073","41","0","-1.5515","-1.2617","29","1.4233859","2.188651","0.33213776","0.08091798","null","357.25764325453775","9.889328","36.125572","0","0","36","1.2586296","952.8359663931374","1.3085874","728.14087","311","0","842.0098928926593","9.058923","92.94813","0","0","35","0.73286283","null","-0.66440207","null","null","null","-0.71933174","0.27672437","1589167352","0.2201812","0.6804852","-0.67796046","null","2016","null","null","null","null","null","null","null","null","null","null","null","null","null","null","-1.5358292","14.389707","4.300886","19.94794","0.40956068","0.7429871","0.32763964","0.41703868","1636148068921376800","3403770824849666432","4113.243","4274.085","null","null","null","15","Gaia DR3 3403770824849666432","83.68494654715039","21.960662172415397","0.4613761262208244","0.21080388","0.7303391545333522","0.3582182","0.06076729513936375","0.21291427","18.239822","18.956089","17.434603","NOT_AVAILABLE","1.5214863","0.71626663","0.80521965","null","null","1.0535749","0","false","false","false","false","true","true","4166.478","4.9352","-1.4223","803.1918","0.144","0.1073","0.0577"
"0.0145","0.1183","1751.8003","1.1355697","37.98035","27.469147","40","0","350","0","350","31","false","0.43499708","0.0175","0.1413","-5.774302939999375","1.090816e-11","6.2691863e-10","0.9999914","0.16968974","-0.44335482","-0.85264957","0.39427078","null","1590.1364","1739.2125","false","0.0079","0.0648","-1.349611948659009","84.14077327005718","null","null","null","false","false","false","false","3","0","0.03599287","31.486132","184.6271950040685","MARCS","4.7313","4.7692","43","0","-1.9684","-1.5828","29","1.54036","1.5598418","0.42670482","0.14094701","null","1211.4710262492886","11.516118","105.19786","0","0","38","1.2709564","2175.550728136389","4.054857","536.5296","347","0","1553.5590814196491","9.263377","167.7098","0","0","38","1.8051275","null","-0.5424799","null","null","null","-0.6048916","0.21884507","416124524","0.295063","0.5021414","-0.30360296","null","2016","null","null","null","null","null","null","null","null","null","null","null","null","null","null","-7.802503","13.521554","-0.6891633","21.377134","0.38656744","0.71172476","0.3041736","0.35916048","1636148068921376800","3403770829148405632","5471.411","5646.317","null","null","null","16","Gaia DR3 3403770829148405632","83.68229007362886","21.9612641891107","0.36945019442327875","0.23685108","-0.9596008993786868","0.27858916","-1.5289380097195213","0.16903234","17.343443","17.63026","16.769575","NOT_AVAILABLE","0.86068535","0.28681755","0.5738678","null","null","2.2097085","0","true","false","false","false","true","true","5527.229","4.7564","-1.8241","1640.421","0.0598","0.0498","0.0273"
"null","null","365.9511","0","0","-0.72527945","45","1","389","0","390","31","false","0.061088763","null","null","-5.764590049331914","5.099141e-13","1.020858e-13","0.99999374","0.024421293","-0.51522696","-0.8530633","0.3073075","null","null","null","false","null","null","-1.3560239516418642","84.15565047419308","13.648082","0.13969003","10","false","false","false","false","0","0","0.034100622","6.4534082","184.6402217545116","null","null","null","48","0","null","null","32","1.4034423","8.691742","0.48624757","0.100190446","null","7891.220620078768","14.875906","530.4699","0","0","43","1.2865596","21434.405549576244","5.3230534","4026.7124","377","0","19685.419488796728","22.814857","862.8333","1","0","40","0.61650896","null","-0.48413697","null","null","null","-0.5448439","0.03095946","1753331068","0.38300982","0.4461344","-0.2566245","null","2016","null","111","null","4.3914356","2","4","13","null","null","-1.5","2","4500","917.07086","11","-6.5499916","12.139554","1.1038071","20.959051","0.44500336","0.6946328","0.3033881","0.3783616","1636148068921376800","3403770068935404928","null","null","null","null","null","17","Gaia DR3 3403770068935404928","83.69861345581566","21.95550868469391","0.30958298811102175","0.03561806","-0.31170453812697474","0.040062048","0.5319056354008986","0.024192823","14.859589","15.595682","14.012534","NOT_AVAILABLE","1.583148","0.7360935","0.8470545","58.793953","4.0805674","0.9730829","0","true","true","false","false","false","true","null","null","null","null","null","null","null"
"0.2956","0.6649","507.64078","0.24680407","1.7555397","3.1305625","45","0","398","0","398","31","false","0.18859805","0.3771","0.8337","-5.763239453271682","9.449433e-13","1.02537445e-13","0.99999774","0.08084291","-0.5691792","-0.816309","0.1434759","null","787.5781","1177.7667","false","0.1615","0.3641","-1.3556005373673499","84.15696492848363","null","null","null","false","false","false","false","0","0","0.08156389","11.053195","184.64050955326226","MARCS","4.7047","4.9029","48","0","-2.6059","-1.2963","32","1.4553218","4.3287544","0.5485557","0.09874691","null","923.1281481509947","10.91935","84.54058","0","0","41","1.2456647","2141.9973283345553","2.4603486","870.60724","362","0","1745.0823613543325","13.443994","129.80386","0","0","38","3.3425848","null","-0.3688036","null","null","null","-0.46387652","0.102551125","1028178450","0.3779548","0.32348683","-0.087583125","null","2016","null","null","null","null","null","null","null","null","null","null","null","null","null","null","-8.382028","11.625439","0.19281839","22.01544","0.44957736","0.6717837","0.28569475","0.37236643","1636148068921376800","3403770073234158336","4779.0234","5245.523","null","null","null","17","Gaia DR3 3403770073234158336","83.70000901548727","21.95598907685137","0.5527943897849042","0.12770288","2.8105002174705738","0.12932241","1.8094094301777417","0.07974002","17.36032","17.925386","16.643356","VARIABLE","1.2820301","0.5650673","0.7169628","null","null","1.1128374","0","true","false","false","true","true","true","4816.5005","4.8849","-2.2911","812.3552","0.4227","0.332","0.1814"
"0.5729","0.6467","411.30243","0.13608575","0.73463804","0.78073037","44","4","378","0","382","31","false","0.17286073","0.7203","0.8102","-5.765525597024828","5.097439e-13","1.02047345e-13","0.99999756","0.07123836","-0.54585177","-0.8482793","0.2745375","null","898.1928","961.0087","false","0.3133","0.3539","-1.352374028888231","84.15247828904067","null","null","null","false","false","false","false","0","0","0.06637016","8.10239","184.63545381936376","MARCS","4.7602","4.7936","47","0","-1.7648","-1.5433","31","1.4593246","1.9650384","0.51425624","0.1032792","null","1212.5481973036924","7.681437","157.85434","0","0","43","1.2460347","2818.0167950718746","1.8282707","1541.3564","376","0","2298.7984860644156","8.564837","268.39954","2","0","41","1.9476138","null","-0.44402254","null","null","null","-0.52098113","0.088174224","255810132","0.36546522","0.4278574","-0.24118467","null","2016","null","null","null","null","null","null","null","null","null","null","null","null","null","null","-9.005183","11.809107","-0.77538425","21.374289","0.4280142","0.6831367","0.2943232","0.36079943","1636148068921376800","3403770068935421312","5129.459","5239.071","null","null","null","17","Gaia DR3 3403770068935421312","83.69502548046165","21.959016588772037","0.20673908454140444","0.10520867","-0.08794257908511469","0.1141317","-1.9456272941385777","0.070329316","17.062508","17.629295","16.344143","NOT_AVAILABLE","1.2851524","0.5667877","0.7183647","null","null","1.0278183","0","true","false","false","false","true","true","5165.9365","4.7762","-1.6511","922.3722","0.7526","0.5991","0.3278"
"null","null","191.51808","4.9705772","3.502255","3.6084163","15","1","131","0","132","3","false","26.968977","null","null","-5.765427398685683","0.000033564666","0.0009927454","0.99776787","8.02881","null","null","null","null","null","null","false","null","null","-1.3499322102033011","84.1511909709117","null","null","null","false","false","false","false","0","0","0.33388144","99.4684","184.63268133442514","null","null","null","15","1","null","null","11","null","null","null","null","null","49.33340580395296","9.1606245","5.385376","0","0","10","1.3715427","80.7363709170315","1.0822414","74.601074","122","0","61.39997376507893","11.03656","5.5633254","0","0","9","null","null","null","null","null","null","-0.9790646","10.722898","260804704","null","null","null","null","2016","null","null","null","null","null","null","null","null","null","null","null","null","null","null","-9.979964","17.84383","-1.723148","19.677319","0.356086","0.8160163","0.44388843","0.3866476","1636148068921376800","3403770073232158080","null","null","null","null","null","7","Gaia DR3 3403770073232158080","83.69352410492309","21.961399832761877","null","null","null","null","null","null","20.919693","21.10569","20.277475","NOT_AVAILABLE","0.82821465","0.18599701","0.64221764","null","null","null","0","false","false","false","false","false","false","null","null","null","null","null","null","null"
"null","null","342.01553","0.5998468","0.23549612","0.4534263","35","0","311","0","311","95","false","2.458284","null","null","-5.765977464272979","4.8371757e-10","5.4185245e-10","0.99999815","0.8084576","-0.6026119","-0.9012081","0.6178255","0.16589189","null","null","false","null","null","-1.3473914135261773","84.14909938345552","null","null","null","false","false","false","false","0","0","0.029417848","124.51131","184.6294205524214","null","null","null","37","0","null","null","24","null","-0.0061889417","0.49354413","-0.11647075","-0.36020628","60.8283558477683","7.845441","7.7533383","0","0","26","1.2207152","158.29916806762338","0.70615476","224.17065","307","0","132.40983954049705","9.307177","14.226639","1","0","24","2.3528683","-0.037862696","-0.7766077","0.013836385","1.2701745","0.12859885","-0.7492949","0.9239092","149628036","0.4875017","0.6444678","-0.5001135","-0.280658","2016","null","null","null","null","null","null","null","null","null","null","null","null","null","null","-6.948355","14.502466","-0.21315525","19.786825","0.41754055","0.7455123","0.29570365","0.42869115","1636148068921376800","3403770829146401408","null","null","null","null","null","12","Gaia DR3 3403770829146401408","83.69115186777773","21.963846792877952","-0.005760443687845784","0.93076396","-2.33947431924804","1.5086952","-0.25069812790328055","0.87241936","20.188671","20.878277","19.443094","NOT_AVAILABLE","1.4351826","0.6896057","0.74557686","null","null","1.0173154","0","false","false","false","false","false","false","null","null","null","null","null","null","null"
"null","null","339.92136","0","0","0.053352844","38","2","329","0","331","31","false","0.7014991","null","null","-5.760878589655744","5.1076325e-13","2.7415273e-10","0.9999978","0.35432813","-0.61313426","-0.8660563","-0.09142089","null","null","null","false","null","null","-1.3497148748622503","84.15631134066359","null","null","null","false","false","false","false","0","0","0.05208247","15.09951","184.63505110986213","null","null","null","41","0","null","null","29","1.4580628","-0.34361836","0.5608165","0.21756133","null","143.53430278322716","11.035634","13.006439","1","0","37","1.1626611","316.1737219232548","0.9082855","348.0995","326","0","224.06857390650111","6.5065637","34.437313","1","0","36","1.7510318","null","-0.09039592","null","null","null","-0.43093997","0.40821233","1096667525","0.45310622","0.33046985","-0.14794044","null","2016","null","null","null","null","null","null","null","null","null","null","null","null","null","null","-3.8763375","12.817862","4.302665","19.750624","0.5448744","0.7083734","0.34003145","0.4434719","1636148068921376800","3403770172014638080","null","null","null","null","null","14","Gaia DR3 3403770172014638080","83.69902806909187","21.96184059467006","-0.17002073604199977","0.49479523","1.3803635453703471","0.500706","-1.0773619264107936","0.31225303","19.437551","19.946154","18.871943","NOT_AVAILABLE","1.0742111","0.50860214","0.565609","null","null","1.0010673","0","false","false","false","false","false","false","null","null","null","null","null","null","null"
"null","null","244.51654","0","0","0.8931491","26","0","224","0","224","95","false","2.6221433","null","null","-5.793140884336453","5.557247e-10","8.147072e-10","0.99999887","1.0484372","-0.5859649","-0.85112774","0.4505542","0.2816812","null","null","false","null","null","-1.341638004808122","84.1144781032003","null","null","null","false","false","false","false","0","0","0.06327079","179.51886","184.60709844771793","null","null","null","27","0","null","null","18","null","-0.3654497","0.4134912","0.10316096","-0.4058883","41.79482771072026","7.1251726","5.8657985","0","0","21","1.2787673","115.6446691126286","0.89729834","128.88095","221","0","106.08780532341908","8.817833","12.031052","0","0","23","1.2300311","0.0023967603","-0.5896141","0.030247096","1.7895569","0.21152082","-0.7177598","1.389427","213973116","0.5662924","0.59692204","-0.46803716","-0.40846008","2016","null","null","null","null","null","null","null","null","null","null","null","null","null","null","-7.754814","11.608848","-1.565073","22.797123","0.48395976","0.6701418","0.21220367","0.37356952","1636148068921376800","3403771069664585984","null","null","null","null","null","11","Gaia DR3 3403771069664585984","83.65359469810163","21.96807685921846","-0.5312158883112252","1.453595","1.2208640797646866","1.5542338","-0.14989123241992527","1.0178123","20.529552","21.285736","19.683731","NOT_AVAILABLE","1.602005","0.7561836","0.8458214","null","null","1.0415273","0","false","false","false","false","false","false","null","null","null","null","null","null","null"
