abs_corr,ci,ci_sigma,dsigma,extinction,htmid,kron_radius,kron_radius_sigma,num_filters,num_visits,spectrum_flag,start_mjd,start_time,stop_mjd,stop_time,x,y,z,match_id,target_name,num_images,num_images_per_filter,ra,dec,filter,flux,flux_sigma
"Y","3.9277075965953765","0.45542350521521824","0","1.7212369441986084","16734347930675","0.45499999999999996","0","4","1","N","51475.62793526845","1999-10-24 15:04:13.610","51475.925620592665","1999-10-24 22:12:53.620","0.10319726436436102","0.9214665011929807","0.3744994149645067","92669090","CRAB-FIELD-3","4","1","83.60993354918523","21.99337700982405","w2_f631n","18.91029930114746","0"
"Y","3.388894336222993","0.24446100925588582","0","1.7212369441986084","16734347929065","0.4549999999999999","6.798699777552591e-17","3","1","N","51475.64251867123","1999-10-24 15:25:13.617","51475.925620592665","1999-10-24 22:12:53.620","0.10319962683576075","0.9214631583739216","0.37450698896336737","97487058","CRAB-FIELD-3","3","1","83.60976548273344","21.99384502770333","w2_f631n","19.258800506591797","0"
"Y","1.040984840706141","0.06960325314635053","11.663363743380877","1.7212369441986084","16734347663413","0.17499999701976776","0","1","11","N","56627.23378030071","2013-12-01 05:36:38.620","57607.32353999093","2016-08-07 07:45:53.857","0.10320337295770515","0.9214459290748739","0.3745483461497846","28360019","CRAB-NEBULA","11","11","83.60941693658354","21.996400627369948","a_f550m","18.03569984436035","0.04509925842285156"
"Y","0.9988105449921043","0.054848313809295814","15.159957260811373","1.7212369441986084","16734347663415","0.17499999701976776","0","1","13","N","55543.21419592574","2010-12-13 05:08:26.530","56760.93008142151","2014-04-13 22:19:19.040","0.1032034353406","0.9214458476336893","0.37454852931717314","52685107","V-CM-TAU","13","13","83.6094125454997","21.996411946012056","a_f550m","18.01099967956543","0.019100189208984375"
"Y","1.17247315251258","0.18899628222815393","0","1.7212369441986084","16734347663412","0.45499999999999996","0","4","1","N","51475.62793526845","1999-10-24 15:04:13.610","51475.925620592665","1999-10-24 22:12:53.620","0.1032036888533805","0.921445486388427","0.3745493481817955","87713808","CRAB-FIELD-3","4","1","83.60939449263554","21.996462546870895","w2_f673n","19.933500289916992","0"
"Y","1.17247315251258","0.18899628222815393","0","1.7212369441986084","16734347663412","0.45499999999999996","0","4","1","N","51475.62793526845","1999-10-24 15:04:13.610","51475.925620592665","1999-10-24 22:12:53.620","0.1032036888533805","0.921445486388427","0.3745493481817955","87713808","CRAB-FIELD-3","4","1","83.60939449263554","21.996462546870895","w2_f631n","15.972400665283203","0"
"Y","3.835030180510852","1.3552331059784484","0","1.7212369441986084","16734347928038","0.4549999999999999","6.798699777552591e-17","3","1","N","51475.64251867123","1999-10-24 15:25:13.617","51475.925620592665","1999-10-24 22:12:53.620","0.10315400639025281","0.9214603508836289","0.37452646464165573","104047287","CRAB-FIELD-3","3","1","83.61254769837066","21.995048489641928","w2_f631n","19.465700149536133","0"
"Y","2.8456469010427274","0.10164286723710739","0","1.7212369441986084","16734347957898","0.3499999940395355","0","4","1","N","51570.39531025011","2000-01-27 09:29:14.810","51570.69368987018","2000-01-27 16:38:54.807","0.10308609446358726","0.9214875062284961","0.3744783478299168","78489012","CRAB-FIELD-1","4","1","83.61690474245056","21.992075222722672","w2_f673n","19.99159049987793","0"
"Y","2.8456469010427274","0.10164286723710739","0","1.7212369441986084","16734347957898","0.3499999940395355","0","4","1","N","51570.39531025011","2000-01-27 09:29:14.810","51570.69368987018","2000-01-27 16:38:54.807","0.10308609446358726","0.9214875062284961","0.3744783478299168","78489012","CRAB-FIELD-1","4","1","83.61690474245056","21.992075222722672","w2_f502n","19.606590270996094","0"
"Y","2.6288218276445257","0.20127267181682798","0","1.7212369441986084","16734347960103","0.3499999940395355","0","4","1","N","51570.39531025011","2000-01-27 09:29:14.810","51570.69368987018","2000-01-27 16:38:54.807","0.10307354770218141","0.921478375038874","0.37450426980233426","21246927","CRAB-FIELD-1","4","1","83.6176125049615","21.993677003226843","w2_f673n","18.762691497802734","0"
"Y","2.0632558090742243","0.0925817277575653","0","1.7212369441986084","16734347959295","0.3499999940395355","0","2","1","N","51475.64251867123","1999-10-24 15:25:13.617","51475.925620592665","1999-10-24 22:12:53.620","0.10303865562028276","0.9214797489193067","0.37451049088305366","2531489","CRAB-FIELD-3","2","1","83.61976466217345","21.994061421316466","w2_f631n","19.322399139404297","0"
"Y","2.540523229643356","0.22454743108224498","0","1.7212369441986084","16734347959256","0.3499999940395355","0","2","1","N","51475.64251867123","1999-10-24 15:25:13.617","51475.925620592665","1999-10-24 22:12:53.620","0.10303826323930838","0.9214786575158602","0.3745132842147108","101836053","CRAB-FIELD-3","2","1","83.6197812639233","21.994234029489327","w2_f631n","19.98189926147461","0"
