source_id,hip_source_id,angular_distance,score,xm_flag
1049765396704695936,48319,0.008409774,15.494778141482016,8
470456462615652864,19018,0.02492679,8.305380282528338,72
425940947659705600,4422,0.00532089,11.853563654666825,8
861336454055719680,53064,0.041935023,10.725695770386416,72
2013693531246217088,114365,0.00099745,16.948993071924114,8
1004750291153245696,30272,0.13118874,7.613082041856644,16
2156134953382133632,92512,0.02397823,4.984008888046849,8
2199904449710846720,109556,0.003604774,13.65500556986694,8
2013382713057701248,114104,0.009841841,7.45232594810422,8
1002469148121650944,33048,1.1969004,0.030806952488026777,16
423196566637503232,43,0.000119363,18.577081575869805,8
1083720411714068352,40646,0.002177951,16.91156636357555,8
990705816813310336,35146,0.005364034,12.840010057896924,8
2202886703204977024,108925,0.003688996,13.137337638504391,8
270175746685064704,27971,0.003130733,15.979171099031975,8
398030875774246656,6411,0.008891207,9.89594325278395,8
1971163631220899968,106481,0.005479558,13.206419986388616,8
818464227945910016,46471,0.001554915,18.863484281177396,8
196944217825405184,28404,0.003198817,14.727621484972094,8
1362451076122760320,86414,0.003647587,15.715197710946894,8
821455861647126656,48113,0.00686763,6.6728138400117585,8
1398436236272992256,78592,0.00200801,18.120615457530924,8
241996500618616960,16499,0.002189942,16.22955220829642,8
386906188924249088,841,0.000929778,17.084498254049585,8
1505311446553172992,69732,0.007420209,15.562116869531534,8
2166348110749083520,102724,0.001645407,14.844742431289548,8
2163533670229171968,103732,0.029841429,7.02685782828454,72
1364767163005746816,84835,0.001763477,17.803210038637715,8
1385978666451514112,79992,0.010694386,14.594666342787015,8
968593607188137216,29949,0.000343524,19.36319222651004,8
1936166725851110656,114200,0.004022695,12.139100228010816,8
1938979585834537728,117221,0.009786136,11.71608795021141,8
968597489838610432,29884,0.001125488,17.63859332232593,8
1939115478598580352,116584,0.002044662,15.886997954463213,8
257075615399416448,20354,0.009928535,7.272693268696613,8
